Sample_ID,Exit,Confidence,Prediction,Label
17,5,0.5456282496452332,0,1
17,6,0.7059131860733032,0,1
17,7,0.7110221982002258,0,1
17,8,0.6575791239738464,0,1
17,9,0.6379871964454651,0,1
17,10,0.7423151731491089,0,1
17,11,0.7423165440559387,0,1
18,0,0.5014215707778931,1,1
18,1,0.6485334634780884,1,1
18,2,0.797788143157959,1,1
18,3,0.8558855652809143,1,1
18,4,0.792184054851532,1,1
18,5,0.7096081972122192,1,1
18,6,0.8044759035110474,1,1
18,7,0.7167823314666748,1,1
18,8,0.6926504373550415,1,1
18,9,0.7633460164070129,1,1
18,10,0.7532932162284851,1,1
18,11,0.715252697467804,1,1
19,0,0.5014215707778931,1,0
19,1,0.6309845447540283,1,0
19,2,0.6527635455131531,1,0
19,3,0.697984516620636,1,0
19,4,0.6725521087646484,1,0
19,5,0.5458038449287415,1,0
19,6,0.5152189135551453,0,0
19,7,0.5453965067863464,0,0
19,8,0.5427953004837036,0,0
19,9,0.6207142472267151,0,0
19,10,0.6805759072303772,0,0
19,11,0.663245677947998,0,0
20,0,0.5014215707778931,1,0
20,1,0.6026623845100403,0,0
20,2,0.6286242008209229,0,0
20,3,0.6401543617248535,0,0
20,4,0.7372188568115234,0,0
20,5,0.6830344200134277,0,0
20,6,0.645634651184082,0,0
20,7,0.5087699890136719,0,0
20,8,0.6649632453918457,0,0
20,9,0.6114222407341003,0,0
20,10,0.6314640641212463,0,0
20,11,0.6170657873153687,0,0
21,0,0.5014215707778931,1,0
21,1,0.7929872274398804,0,0
21,2,0.7064957022666931,0,0
21,3,0.7237659096717834,0,0
21,4,0.7066439390182495,0,0
21,5,0.8055598139762878,0,0
21,6,0.8906041979789734,0,0
21,7,0.9057746529579163,0,0
21,8,0.8839694261550903,0,0
21,9,0.8294150829315186,0,0
21,10,0.9057519435882568,0,0
21,11,0.9424067139625549,0,0
22,0,0.5014215707778931,1,0
22,1,0.8014888763427734,0,0
22,2,0.7211688160896301,0,0
22,3,0.7349290251731873,0,0
22,4,0.7854953408241272,0,0
22,5,0.7154249548912048,0,0
22,6,0.7159000635147095,0,0
22,7,0.6905826330184937,0,0
22,8,0.6503031849861145,0,0
22,9,0.5912682414054871,0,0
22,10,0.6388999223709106,0,0
22,11,0.6826121211051941,0,0
23,0,0.5014215707778931,1,1
23,1,0.8933749198913574,1,1
23,2,0.9417002201080322,1,1
23,3,0.9674919247627258,1,1
23,4,0.9588147401809692,1,1
23,5,0.942677915096283,1,1
23,6,0.9629930257797241,1,1
23,7,0.9696192741394043,1,1
23,8,0.9714023470878601,1,1
23,9,0.9785626530647278,1,1
23,10,0.9642326235771179,1,1
23,11,0.9494079351425171,1,1
24,0,0.5014215707778931,1,1
24,1,0.942915678024292,1,1
24,2,0.957884669303894,1,1
24,3,0.9825466275215149,1,1
24,4,0.9554293751716614,1,1
24,5,0.9372467994689941,1,1
24,6,0.9572756886482239,1,1
24,7,0.9431619644165039,1,1
24,8,0.9118025302886963,1,1
24,9,0.9128186702728271,1,1
24,10,0.9070796370506287,1,1
24,11,0.8930169939994812,1,1
25,0,0.5014215707778931,1,1
25,1,0.8889327049255371,1,1
25,2,0.9686667919158936,1,1
25,3,0.9864667057991028,1,1
25,4,0.9735032916069031,1,1
25,5,0.9458845257759094,1,1
25,6,0.9631920456886292,1,1
25,7,0.9711530208587646,1,1
25,8,0.9681001305580139,1,1
25,9,0.9765868782997131,1,1
25,10,0.9600253105163574,1,1
25,11,0.9409306049346924,1,1
26,0,0.5014215707778931,1,1
26,1,0.49256449937820435,0,1
26,2,0.6168363690376282,1,1
26,3,0.8810310959815979,1,1
26,4,0.8864205479621887,1,1
26,5,0.8163531422615051,1,1
26,6,0.8752013444900513,1,1
26,7,0.8485466241836548,1,1
26,8,0.8755915760993958,1,1
26,9,0.9350144863128662,1,1
26,10,0.9150570631027222,1,1
26,11,0.880240261554718,1,1
27,0,0.5014215707778931,1,0
27,1,0.5724177956581116,1,0
27,2,0.6284287571907043,0,0
27,3,0.5512083172798157,0,0
27,4,0.5629165768623352,1,0
27,5,0.5066744089126587,1,0
27,6,0.5298951268196106,1,0
27,7,0.5461245179176331,0,0
27,8,0.6016116738319397,0,0
27,9,0.6055429577827454,0,0
27,10,0.6747178435325623,0,0
27,11,0.7087959051132202,0,0
28,0,0.5014215707778931,1,1
28,1,0.8618056774139404,1,1
28,2,0.9359576106071472,1,1
28,3,0.9498694539070129,1,1
28,4,0.8833523392677307,1,1
28,5,0.7787438631057739,1,1
28,6,0.9177485108375549,1,1
28,7,0.9397335052490234,1,1
28,8,0.9273684024810791,1,1
28,9,0.936801552772522,1,1
28,10,0.8964198231697083,1,1
28,11,0.8650979399681091,1,1
29,0,0.5014215707778931,1,1
29,1,0.9194602966308594,1,1
29,2,0.9682571291923523,1,1
29,3,0.9862522482872009,1,1
29,4,0.97190260887146,1,1
29,5,0.9525290727615356,1,1
29,6,0.9700712561607361,1,1
29,7,0.9696234464645386,1,1
29,8,0.9689995646476746,1,1
29,9,0.9773919582366943,1,1
29,10,0.9608335494995117,1,1
29,11,0.9436265826225281,1,1
30,0,0.5014215707778931,1,1
30,1,0.4987562298774719,1,1
30,2,0.7569894194602966,1,1
30,3,0.8236715793609619,0,1
30,4,0.7081687450408936,0,1
30,5,0.4883003830909729,1,1
30,6,0.8527523875236511,1,1
30,7,0.7998889088630676,1,1
30,8,0.6938088536262512,1,1
30,9,0.7933402061462402,1,1
30,10,0.7796854972839355,1,1
30,11,0.7757415175437927,1,1
31,0,0.5014215707778931,1,1
31,1,0.648348331451416,1,1
31,2,0.7434378862380981,1,1
31,3,0.8300819993019104,1,1
31,4,0.7892367243766785,1,1
31,5,0.6706973910331726,1,1
31,6,0.7915546298027039,1,1
31,7,0.8295677304267883,1,1
31,8,0.8550127744674683,1,1
31,9,0.8634999990463257,1,1
31,10,0.8360483050346375,1,1
31,11,0.7994189262390137,1,1
32,0,0.5014215707778931,1,1
32,1,0.6705889701843262,1,1
32,2,0.690253496170044,1,1
32,3,0.6280866861343384,1,1
32,4,0.6118736863136292,1,1
32,5,0.5220773816108704,1,1
32,6,0.5095520615577698,1,1
32,7,0.5156651735305786,1,1
32,8,0.541562020778656,1,1
32,9,0.5908817648887634,1,1
32,10,0.733996570110321,1,1
32,11,0.7315747141838074,1,1
33,0,0.5014215707778931,1,1
33,1,0.9254263639450073,1,1
33,2,0.9812127947807312,1,1
33,3,0.9859033823013306,1,1
33,4,0.9691294431686401,1,1
33,5,0.9251587986946106,1,1
33,6,0.9571342468261719,1,1
33,7,0.9656361937522888,1,1
33,8,0.9675403833389282,1,1
33,9,0.9785515666007996,1,1
33,10,0.9659879207611084,1,1
33,11,0.9475206732749939,1,1
34,0,0.5014215707778931,1,1
34,1,0.7677587866783142,1,1
34,2,0.8686123490333557,1,1
34,3,0.9780070185661316,1,1
34,4,0.9643605351448059,1,1
34,5,0.945184588432312,1,1
34,6,0.956490695476532,1,1
34,7,0.9671237468719482,1,1
34,8,0.9662709832191467,1,1
34,9,0.9740987420082092,1,1
34,10,0.9590027332305908,1,1
34,11,0.9434139132499695,1,1
35,0,0.5014215707778931,1,0
35,1,0.9543241858482361,0,0
35,2,0.9567617774009705,0,0
35,3,0.956335186958313,0,0
35,4,0.9678192138671875,0,0
35,5,0.9529794454574585,0,0
35,6,0.9532939195632935,0,0
35,7,0.9480028748512268,0,0
35,8,0.9383417367935181,0,0
35,9,0.9166752696037292,0,0
35,10,0.9385182857513428,0,0
35,11,0.9604488015174866,0,0
36,0,0.5014215707778931,1,0
36,1,0.5486705303192139,1,0
36,2,0.7312890291213989,1,0
36,3,0.5557060837745667,0,0
36,4,0.8850067257881165,0,0
36,5,0.8448379635810852,0,0
36,6,0.7909872531890869,0,0
36,7,0.8622546195983887,0,0
36,8,0.8142266273498535,0,0
36,9,0.7980629205703735,0,0
36,10,0.8984276056289673,0,0
36,11,0.9349957704544067,0,0
37,0,0.5014215707778931,1,0
37,1,0.7432774305343628,0,0
37,2,0.806998610496521,0,0
37,3,0.8996993899345398,0,0
37,4,0.9236512184143066,0,0
37,5,0.8971756100654602,0,0
37,6,0.8753326535224915,0,0
37,7,0.8906586766242981,0,0
37,8,0.8823522925376892,0,0
37,9,0.8527389764785767,0,0
37,10,0.906195878982544,0,0
37,11,0.9247652888298035,0,0
38,0,0.5014215707778931,1,1
38,1,0.8306477665901184,1,1
38,2,0.9285661578178406,1,1
38,3,0.9710921049118042,1,1
38,4,0.9486312866210938,1,1
38,5,0.9213504791259766,1,1
38,6,0.9603791236877441,1,1
38,7,0.9543310403823853,1,1
38,8,0.9464476704597473,1,1
38,9,0.9487879276275635,1,1
38,10,0.9148362874984741,1,1
38,11,0.8771859407424927,1,1
39,0,0.5014215707778931,1,1
39,1,0.9279683232307434,1,1
39,2,0.9525675773620605,1,1
39,3,0.9807799458503723,1,1
39,4,0.9762669801712036,1,1
39,5,0.9544212818145752,1,1
39,6,0.9626157283782959,1,1
39,7,0.9687618613243103,1,1
39,8,0.9674312472343445,1,1
39,9,0.9775885343551636,1,1
39,10,0.9642521739006042,1,1
39,11,0.9498774409294128,1,1
40,0,0.5014215707778931,1,1
40,1,0.6053961515426636,1,1
40,2,0.8036521077156067,1,1
40,3,0.9689117074012756,1,1
40,4,0.9652780294418335,1,1
40,5,0.938738226890564,1,1
40,6,0.952522337436676,1,1
40,7,0.9536718130111694,1,1
40,8,0.950311541557312,1,1
40,9,0.967102587223053,1,1
40,10,0.9562593102455139,1,1
40,11,0.9453784823417664,1,1
41,0,0.5014215707778931,1,0
41,1,0.6233843564987183,0,0
41,2,0.7604625821113586,0,0
41,3,0.7190116047859192,0,0
41,4,0.8616653084754944,0,0
41,5,0.7584708333015442,0,0
41,6,0.6458250880241394,0,0
41,7,0.5976187586784363,0,0
41,8,0.6184330582618713,0,0
41,9,0.5342791080474854,0,0
41,10,0.6269345879554749,0,0
41,11,0.6012901663780212,0,0
42,0,0.5014215707778931,1,1
42,1,0.9356949329376221,1,1
42,2,0.9827901124954224,1,1
42,3,0.9844455122947693,1,1
42,4,0.9694126844406128,1,1
42,5,0.9486218690872192,1,1
42,6,0.9688374400138855,1,1
42,7,0.974806547164917,1,1
42,8,0.9743351936340332,1,1
42,9,0.9801210165023804,1,1
42,10,0.9655917286872864,1,1
42,11,0.952096700668335,1,1
43,0,0.5014215707778931,1,0
43,1,0.6423593759536743,1,0
43,2,0.5384179949760437,0,0
43,3,0.6809759140014648,0,0
43,4,0.5836953520774841,0,0
43,5,0.7392624616622925,0,0
43,6,0.6686834692955017,0,0
43,7,0.7621639370918274,0,0
43,8,0.6860812902450562,0,0
43,9,0.6668627858161926,0,0
43,10,0.7846844792366028,0,0
43,11,0.7940356135368347,0,0
44,0,0.5014215707778931,1,1
44,1,0.866939127445221,1,1
44,2,0.9608743786811829,1,1
44,3,0.9887439012527466,1,1
44,4,0.9754907488822937,1,1
44,5,0.9542152881622314,1,1
44,6,0.9638150930404663,1,1
44,7,0.9754316806793213,1,1
44,8,0.9672250151634216,1,1
44,9,0.9788858294487,1,1
44,10,0.9632163643836975,1,1
44,11,0.9506209492683411,1,1
45,0,0.5014215707778931,1,1
45,1,0.9550501108169556,1,1
45,2,0.988890528678894,1,1
45,3,0.9912283420562744,1,1
45,4,0.9733277559280396,1,1
45,5,0.9460073113441467,1,1
45,6,0.9487681984901428,1,1
45,7,0.9692098498344421,1,1
45,8,0.9668490886688232,1,1
45,9,0.9793680906295776,1,1
45,10,0.9667061567306519,1,1
45,11,0.9512653350830078,1,1
46,0,0.5014215707778931,1,1
46,1,0.8362793922424316,1,1
46,2,0.9093011617660522,1,1
46,3,0.9666306972503662,1,1
46,4,0.9658365249633789,1,1
46,5,0.9245254993438721,1,1
46,6,0.8881117701530457,1,1
46,7,0.9178672432899475,1,1
46,8,0.9129546284675598,1,1
46,9,0.9545559287071228,1,1
46,10,0.9336832165718079,1,1
46,11,0.899417519569397,1,1
47,0,0.5014215707778931,1,1
47,1,0.7741109132766724,1,1
47,2,0.6852563619613647,1,1
47,3,0.7908370494842529,1,1
47,4,0.5963116884231567,1,1
47,5,0.5842074155807495,1,1
47,6,0.6348695158958435,1,1
47,7,0.6469766497612,1,1
47,8,0.6471839547157288,1,1
47,9,0.7555920481681824,1,1
47,10,0.7751936316490173,1,1
47,11,0.7647104859352112,1,1
48,0,0.5014215707778931,1,1
48,1,0.8379538655281067,1,1
48,2,0.9393754601478577,1,1
48,3,0.9725468754768372,1,1
48,4,0.9524692296981812,1,1
48,5,0.8995890617370605,1,1
48,6,0.9204983115196228,1,1
48,7,0.8823919296264648,1,1
48,8,0.879225492477417,1,1
48,9,0.91881263256073,1,1
48,10,0.9024762511253357,1,1
48,11,0.8868938088417053,1,1
49,0,0.5014215707778931,1,0
49,1,0.7726795673370361,0,0
49,2,0.8661407828330994,0,0
49,3,0.9309476017951965,0,0
49,4,0.9438638687133789,0,0
49,5,0.9085729718208313,0,0
49,6,0.9124630093574524,0,0
49,7,0.9224933981895447,0,0
49,8,0.9230358600616455,0,0
49,9,0.9001134037971497,0,0
49,10,0.9335017204284668,0,0
49,11,0.9571347236633301,0,0
50,0,0.5014215707778931,1,1
50,1,0.53951495885849,1,1
50,2,0.533189594745636,1,1
50,3,0.5934420824050903,0,1
50,4,0.6330325603485107,0,1
50,5,0.7510989904403687,0,1
50,6,0.8443900346755981,0,1
50,7,0.8101527094841003,0,1
50,8,0.8075947761535645,0,1
50,9,0.7394139170646667,0,1
50,10,0.7888698577880859,0,1
50,11,0.8191758394241333,0,1
51,0,0.5014215707778931,1,1
51,1,0.6624970436096191,1,1
51,2,0.6815215349197388,1,1
51,3,0.9001233577728271,1,1
51,4,0.8497900366783142,1,1
51,5,0.5613176822662354,1,1
51,6,0.8013784885406494,1,1
51,7,0.8932348489761353,1,1
51,8,0.9225276112556458,1,1
51,9,0.9568209648132324,1,1
51,10,0.9351190328598022,1,1
51,11,0.9335193037986755,1,1
52,0,0.5014215707778931,1,1
52,1,0.9626673460006714,1,1
52,2,0.9913100004196167,1,1
52,3,0.9932112693786621,1,1
52,4,0.9744513034820557,1,1
52,5,0.957902729511261,1,1
52,6,0.966501772403717,1,1
52,7,0.9725565910339355,1,1
52,8,0.9715391397476196,1,1
52,9,0.9763909578323364,1,1
52,10,0.9625508785247803,1,1
52,11,0.943255603313446,1,1
53,0,0.5014215707778931,1,0
53,1,0.5313357710838318,1,0
53,2,0.6351861953735352,1,0
53,3,0.8065248131752014,1,0
53,4,0.8476270437240601,1,0
53,5,0.7029836773872375,1,0
53,6,0.6899730563163757,1,0
53,7,0.6738670468330383,1,0
53,8,0.7185712456703186,1,0
53,9,0.7295341491699219,1,0
53,10,0.694769024848938,1,0
53,11,0.6550198793411255,1,0
54,0,0.5014215707778931,1,0
54,1,0.7081454396247864,0,0
54,2,0.8585407733917236,0,0
54,3,0.8072316646575928,0,0
54,4,0.8092406392097473,0,0
54,5,0.6705637574195862,0,0
54,6,0.7603587508201599,0,0
54,7,0.7851574420928955,0,0
54,8,0.8209836483001709,0,0
54,9,0.7169743776321411,0,0
54,10,0.8063817024230957,0,0
54,11,0.8276004791259766,0,0
55,0,0.5014215707778931,1,1
55,1,0.9227653741836548,1,1
55,2,0.9690515995025635,1,1
55,3,0.9691897034645081,1,1
55,4,0.920284628868103,1,1
55,5,0.8580242395401001,1,1
55,6,0.902390718460083,1,1
55,7,0.8989924192428589,1,1
55,8,0.9037345051765442,1,1
55,9,0.9369401931762695,1,1
55,10,0.9132179021835327,1,1
55,11,0.8943026661872864,1,1
56,0,0.5014215707778931,1,1
56,1,0.5849981904029846,1,1
56,2,0.856480598449707,1,1
56,3,0.9430363178253174,1,1
56,4,0.9158198833465576,1,1
56,5,0.8992215991020203,1,1
56,6,0.9294562935829163,1,1
56,7,0.9233617782592773,1,1
56,8,0.9275864958763123,1,1
56,9,0.9505736231803894,1,1
56,10,0.9028936624526978,1,1
56,11,0.871191143989563,1,1
57,0,0.5014215707778931,1,1
57,1,0.654762327671051,0,1
57,2,0.6339136958122253,0,1
57,3,0.552196741104126,1,1
57,4,0.5445820093154907,1,1
57,5,0.46858128905296326,0,1
57,6,0.5599645376205444,0,1
57,7,0.647664487361908,0,1
57,8,0.7033022046089172,0,1
57,9,0.6719270944595337,0,1
57,10,0.7242078185081482,0,1
57,11,0.7729095220565796,0,1
58,0,0.5014215707778931,1,1
58,1,0.713469386100769,1,1
58,2,0.83441162109375,1,1
58,3,0.971310555934906,1,1
58,4,0.9548230171203613,1,1
58,5,0.9380412101745605,1,1
58,6,0.9543360471725464,1,1
58,7,0.9469588994979858,1,1
58,8,0.9481720328330994,1,1
58,9,0.961499035358429,1,1
58,10,0.9361282587051392,1,1
58,11,0.8978757262229919,1,1
59,0,0.5014215707778931,1,1
59,1,0.670496940612793,1,1
59,2,0.6962218880653381,1,1
59,3,0.7733252048492432,1,1
59,4,0.7997183203697205,1,1
59,5,0.6447741985321045,1,1
59,6,0.6982144713401794,1,1
59,7,0.717207670211792,1,1
59,8,0.7212449312210083,1,1
59,9,0.7913926243782043,1,1
59,10,0.7992124557495117,1,1
59,11,0.7924421429634094,1,1
60,0,0.5014215707778931,1,1
60,1,0.9388375282287598,1,1
60,2,0.9879034161567688,1,1
60,3,0.9910976886749268,1,1
60,4,0.9805014729499817,1,1
60,5,0.950497031211853,1,1
60,6,0.9690271019935608,1,1
60,7,0.9750148057937622,1,1
60,8,0.9737129211425781,1,1
60,9,0.9798179864883423,1,1
60,10,0.9661895036697388,1,1
60,11,0.9513399004936218,1,1
61,0,0.5014215707778931,1,1
61,1,0.7947776913642883,1,1
61,2,0.821071207523346,1,1
61,3,0.7333842515945435,1,1
61,4,0.8849796652793884,1,1
61,5,0.8100999593734741,1,1
61,6,0.8737698197364807,1,1
61,7,0.9184691905975342,1,1
61,8,0.9314457774162292,1,1
61,9,0.953006386756897,1,1
61,10,0.9311696887016296,1,1
61,11,0.9057844877243042,1,1
62,0,0.5014215707778931,1,0
62,1,0.49876460433006287,1,0
62,2,0.6964827179908752,0,0
62,3,0.7216938734054565,0,0
62,4,0.7533928751945496,0,0
62,5,0.7319324612617493,0,0
62,6,0.8321037292480469,0,0
62,7,0.8125291466712952,0,0
62,8,0.8002327680587769,0,0
62,9,0.7876799702644348,0,0
62,10,0.8644577264785767,0,0
62,11,0.8803865909576416,0,0
63,0,0.5014215707778931,1,0
63,1,0.5007963180541992,1,0
63,2,0.49691304564476013,0,0
63,3,0.604747474193573,0,0
63,4,0.6440288424491882,0,0
63,5,0.7209303379058838,0,0
63,6,0.7643733620643616,0,0
63,7,0.7494208216667175,0,0
63,8,0.7232896089553833,0,0
63,9,0.732492983341217,0,0
63,10,0.8338335156440735,0,0
63,11,0.8308435082435608,0,0
64,0,0.5014215707778931,1,1
64,1,0.5441356301307678,0,1
64,2,0.489359587430954,0,1
64,3,0.6899383664131165,1,1
64,4,0.8786391615867615,1,1
64,5,0.7960622906684875,1,1
64,6,0.7638320922851562,1,1
64,7,0.8595977425575256,1,1
64,8,0.8196759819984436,1,1
64,9,0.8549122214317322,1,1
64,10,0.8525620102882385,1,1
64,11,0.825401782989502,1,1
65,0,0.5014215707778931,1,0
65,1,0.7980802655220032,0,0
65,2,0.9041902422904968,0,0
65,3,0.908240556716919,0,0
65,4,0.9424070119857788,0,0
65,5,0.9175175428390503,0,0
65,6,0.9392937421798706,0,0
65,7,0.9401410818099976,0,0
65,8,0.9362232685089111,0,0
65,9,0.923251748085022,0,0
65,10,0.9518677592277527,0,0
65,11,0.9688466787338257,0,0
66,0,0.5014215707778931,1,1
66,1,0.8582740426063538,1,1
66,2,0.9678635597229004,1,1
66,3,0.9792593717575073,1,1
66,4,0.955100417137146,1,1
66,5,0.9374415874481201,1,1
66,6,0.9653244614601135,1,1
66,7,0.9691354632377625,1,1
66,8,0.9693449139595032,1,1
66,9,0.9764782190322876,1,1
66,10,0.9594265818595886,1,1
66,11,0.9448347091674805,1,1
67,0,0.5014215707778931,1,1
67,1,0.7072704434394836,1,1
67,2,0.8490662574768066,1,1
67,3,0.9586803317070007,1,1
67,4,0.9384151101112366,1,1
67,5,0.8905288577079773,1,1
67,6,0.9374954700469971,1,1
67,7,0.9353445768356323,1,1
67,8,0.9503565430641174,1,1
67,9,0.9683514833450317,1,1
67,10,0.9432501196861267,1,1
67,11,0.9274282455444336,1,1
68,0,0.5014215707778931,1,1
68,1,0.7080609202384949,1,1
68,2,0.737696647644043,1,1
68,3,0.7052749395370483,1,1
68,4,0.7476983070373535,1,1
68,5,0.5181687474250793,1,1
68,6,0.6675723791122437,0,1
68,7,0.8269525766372681,0,1
68,8,0.7292980551719666,0,1
